Unique ID,Indicator ID,Name,Measure,Measure Info,Geo Type Name,Geo Join ID,Geo Place Name,Time Period,Start_Date,Data Value,Message
878218,386,Ozone (O3),Mean,ppb,UHF42,402,West Queens,Summer 2023,06/01/2023,34.3659895,
876975,375,Nitrogen dioxide (NO2),Mean,ppb,UHF42,501,Port Richmond,Summer 2023,06/01/2023,11.33199203,
876900,375,Nitrogen dioxide (NO2),Mean,ppb,UHF42,207,East Flatbush - Flatbush,Summer 2023,06/01/2023,12.02033251,
877140,375,Nitrogen dioxide (NO2),Mean,ppb,CD,205,Fordham and University Heights (CD5),Summer 2023,06/01/2023,14.12317805,
874556,365,Fine particles (PM 2.5),Mean,mcg/m3,UHF34,410,Rockaways,Summer 2023,06/01/2023,8.150636732,
878233,386,Ozone (O3),Mean,ppb,UHF42,208,Canarsie - Flatlands,Summer 2023,06/01/2023,38.29501816,
874861,365,Fine particles (PM 2.5),Mean,mcg/m3,CD,414,Rockaway and Broad Channel (CD14),Summer 2023,06/01/2023,8.147909572,
877257,375,Nitrogen dioxide (NO2),Mean,ppb,CD,414,Rockaway and Broad Channel (CD14),Summer 2023,06/01/2023,6.452587396,
878177,386,Ozone (O3),Mean,ppb,UHF34,306308,Chelsea-Village,Summer 2023,06/01/2023,28.5882459,
874407,365,Fine particles (PM 2.5),Mean,mcg/m3,UHF34,201,Greenpoint,Summer 2023,06/01/2023,9.490783626,
876867,375,Nitrogen dioxide (NO2),Mean,ppb,UHF42,103,Fordham - Bronx Pk,Summer 2023,06/01/2023,12.47245283,
878178,386,Ozone (O3),Mean,ppb,UHF34,305307,Upper East Side-Gramercy,Summer 2023,06/01/2023,30.41343596,
878241,386,Ozone (O3),Mean,ppb,UHF42,107,Hunts Point - Mott Haven,Summer 2023,06/01/2023,33.38337979,
878252,386,Ozone (O3),Mean,ppb,Borough,1,Bronx,Summer 2023,06/01/2023,33.22314544,
878249,386,Ozone (O3),Mean,ppb,Borough,4,Queens,Summer 2023,06/01/2023,36.99164687,
877059,375,Nitrogen dioxide (NO2),Mean,ppb,UHF34,408,Jamaica,Summer 2023,06/01/2023,11.25760293,
874320,365,Fine particles (PM 2.5),Mean,mcg/m3,UHF42,207,East Flatbush - Flatbush,Summer 2023,06/01/2023,8.611497961,
878137,386,Ozone (O3),Mean,ppb,CD,407,Flushing and Whitestone (CD7),Summer 2023,06/01/2023,36.58470878,
877038,375,Nitrogen dioxide (NO2),Mean,ppb,UHF34,303,East Harlem,Summer 2023,06/01/2023,13.82754858,
878122,386,Ozone (O3),Mean,ppb,CD,310,Bay Ridge and Dyker Heights (CD10),Summer 2023,06/01/2023,35.37371742,
874873,365,Fine particles (PM 2.5),Mean,mcg/m3,CD,208,Riverdale and Fieldston (CD8),Summer 2023,06/01/2023,9.257483083,
874413,365,Fine particles (PM 2.5),Mean,mcg/m3,UHF34,103,Fordham - Bronx Pk,Summer 2023,06/01/2023,9.228735232,
877062,375,Nitrogen dioxide (NO2),Mean,ppb,UHF34,409,Southeast Queens,Summer 2023,06/01/2023,10.27141027,
874870,365,Fine particles (PM 2.5),Mean,mcg/m3,CD,503,Tottenville and Great Kills (CD3),Summer 2023,06/01/2023,8.212676617,
874514,365,Fine particles (PM 2.5),Mean,mcg/m3,CD,106,Stuyvesant Town and Turtle Bay (CD6),Summer 2023,06/01/2023,9.340237988,
878222,386,Ozone (O3),Mean,ppb,UHF42,308,Greenwich Village - SoHo,Summer 2023,06/01/2023,29.05630081,
878123,386,Ozone (O3),Mean,ppb,CD,311,Bensonhurst (CD11),Summer 2023,06/01/2023,39.07310042,
874374,365,Fine particles (PM 2.5),Mean,mcg/m3,Borough,1,Bronx,Summer 2023,06/01/2023,9.288327562,
874314,365,Fine particles (PM 2.5),Mean,mcg/m3,UHF42,209,Bensonhurst - Bay Ridge,Summer 2023,06/01/2023,8.502404761,
878130,386,Ozone (O3),Mean,ppb,CD,318,Flatlands and Canarsie (CD18),Summer 2023,06/01/2023,38.37088645,
878190,386,Ozone (O3),Mean,ppb,UHF34,301,Washington Heights,Summer 2023,06/01/2023,29.97249115,
877146,375,Nitrogen dioxide (NO2),Mean,ppb,CD,207,Kingsbridge Heights and Bedford (CD7),Summer 2023,06/01/2023,12.97993041,
878175,386,Ozone (O3),Mean,ppb,UHF34,404406,Bayside Little Neck-Fresh Meadows,Summer 2023,06/01/2023,36.8959209,
878213,386,Ozone (O3),Mean,ppb,UHF42,407,Southwest Queens,Summer 2023,06/01/2023,37.44705249,
874341,365,Fine particles (PM 2.5),Mean,mcg/m3,UHF42,107,Hunts Point - Mott Haven,Summer 2023,06/01/2023,9.515300705,
874476,365,Fine particles (PM 2.5),Mean,mcg/m3,UHF42,306,Chelsea - Clinton,Summer 2023,06/01/2023,9.716882785,
876933,375,Nitrogen dioxide (NO2),Mean,ppb,UHF42,307,Gramercy Park - Murray Hill,Summer 2023,06/01/2023,20.0325472,
877143,375,Nitrogen dioxide (NO2),Mean,ppb,CD,206,Belmont and East Tremont (CD6),Summer 2023,06/01/2023,13.48533038,
874571,365,Fine particles (PM 2.5),Mean,mcg/m3,UHF34,403,Flushing - Clearview,Summer 2023,06/01/2023,8.899227558,
876930,375,Nitrogen dioxide (NO2),Mean,ppb,UHF42,306,Chelsea - Clinton,Summer 2023,06/01/2023,21.23435622,
874401,365,Fine particles (PM 2.5),Mean,mcg/m3,UHF34,203,Bedford Stuyvesant - Crown Heights,Summer 2023,06/01/2023,8.865704873,
877176,375,Nitrogen dioxide (NO2),Mean,ppb,CD,305,East New York and Starrett City (CD5),Summer 2023,06/01/2023,13.52008755,
878186,386,Ozone (O3),Mean,ppb,UHF34,401,Long Island City - Astoria,Summer 2023,06/01/2023,33.216065,
878226,386,Ozone (O3),Mean,ppb,UHF42,304,Upper West Side,Summer 2023,06/01/2023,29.75910834,
878217,386,Ozone (O3),Mean,ppb,UHF42,403,Flushing - Clearview,Summer 2023,06/01/2023,36.68950296,
878158,386,Ozone (O3),Mean,ppb,CD,201,Mott Haven and Melrose (CD1),Summer 2023,06/01/2023,32.37118901,
874311,365,Fine particles (PM 2.5),Mean,mcg/m3,UHF42,210,Coney Island - Sheepshead Bay,Summer 2023,06/01/2023,8.334285294,
878146,386,Ozone (O3),Mean,ppb,CD,301,Greenpoint and Williamsburg (CD1),Summer 2023,06/01/2023,34.03985644,
874568,365,Fine particles (PM 2.5),Mean,mcg/m3,UHF34,405,Ridgewood - Forest Hills,Summer 2023,06/01/2023,8.875708042,
874344,365,Fine particles (PM 2.5),Mean,mcg/m3,UHF42,106,High Bridge - Morrisania,Summer 2023,06/01/2023,9.297253521,
874461,365,Fine particles (PM 2.5),Mean,mcg/m3,UHF42,401,Long Island City - Astoria,Summer 2023,06/01/2023,9.441759835,
877032,375,Nitrogen dioxide (NO2),Mean,ppb,UHF34,301,Washington Heights,Summer 2023,06/01/2023,14.17950424,
878195,386,Ozone (O3),Mean,ppb,UHF34,207,East Flatbush - Flatbush,Summer 2023,06/01/2023,37.25838607,
874353,365,Fine particles (PM 2.5),Mean,mcg/m3,UHF42,103,Fordham - Bronx Pk,Summer 2023,06/01/2023,9.228735232,
878198,386,Ozone (O3),Mean,ppb,UHF34,204,East New York,Summer 2023,06/01/2023,36.31450852,
876999,375,Nitrogen dioxide (NO2),Mean,ppb,UHF34,201,Greenpoint,Summer 2023,06/01/2023,14.95173654,
877203,375,Nitrogen dioxide (NO2),Mean,ppb,CD,314,Flatbush and Midwood (CD14),Summer 2023,06/01/2023,11.65295001,
874502,365,Fine particles (PM 2.5),Mean,mcg/m3,CD,110,Central Harlem (CD10),Summer 2023,06/01/2023,9.182091417,
878169,386,Ozone (O3),Mean,ppb,CD,102,Greenwich Village and Soho (CD2),Summer 2023,06/01/2023,28.97905331,
874338,365,Fine particles (PM 2.5),Mean,mcg/m3,UHF42,201,Greenpoint,Summer 2023,06/01/2023,9.490783626,
874446,365,Fine particles (PM 2.5),Mean,mcg/m3,UHF42,406,Fresh Meadows,Summer 2023,06/01/2023,8.672409931,
877245,375,Nitrogen dioxide (NO2),Mean,ppb,CD,410,South Ozone Park and Howard Beach (CD10),Summer 2023,06/01/2023,11.75210061,
874596,365,Fine particles (PM 2.5),Mean,mcg/m3,CD,203,Morrisania and Crotona (CD3),Summer 2023,06/01/2023,9.377384466,
878126,386,Ozone (O3),Mean,ppb,CD,314,Flatbush and Midwood (CD14),Summer 2023,06/01/2023,37.31493103,
876993,375,Nitrogen dioxide (NO2),Mean,ppb,UHF34,103,Fordham - Bronx Pk,Summer 2023,06/01/2023,12.47245283,
878216,386,Ozone (O3),Mean,ppb,UHF42,404,Bayside - Little Neck,Summer 2023,06/01/2023,36.88953233,
877104,375,Nitrogen dioxide (NO2),Mean,ppb,CD,105,Midtown (CD5),Summer 2023,06/01/2023,22.22098615,
877074,375,Nitrogen dioxide (NO2),Mean,ppb,UHF34,309310,Union Square-Lower Manhattan,Summer 2023,06/01/2023,17.42045889,
874332,365,Fine particles (PM 2.5),Mean,mcg/m3,UHF42,203,Bedford Stuyvesant - Crown Heights,Summer 2023,06/01/2023,8.865704873,
878144,386,Ozone (O3),Mean,ppb,CD,414,Rockaway and Broad Channel (CD14),Summer 2023,06/01/2023,43.40081576,
874523,365,Fine particles (PM 2.5),Mean,mcg/m3,CD,103,Lower East Side and Chinatown (CD3),Summer 2023,06/01/2023,9.17505874,
874816,365,Fine particles (PM 2.5),Mean,mcg/m3,CD,317,East Flatbush (CD17),Summer 2023,06/01/2023,8.687833391,
878187,386,Ozone (O3),Mean,ppb,UHF34,304,Upper West Side,Summer 2023,06/01/2023,29.75903836,
874362,365,Fine particles (PM 2.5),Mean,mcg/m3,Borough,5,Staten Island,Summer 2023,06/01/2023,8.378827675,
877212,375,Nitrogen dioxide (NO2),Mean,ppb,CD,317,East Flatbush (CD17),Summer 2023,06/01/2023,12.6709056,
878221,386,Ozone (O3),Mean,ppb,UHF42,309,Union Square - Lower East Side,Summer 2023,06/01/2023,31.00497205,
874425,365,Fine particles (PM 2.5),Mean,mcg/m3,UHF42,503,Willowbrook,Summer 2023,06/01/2023,8.471204739,
877113,375,Nitrogen dioxide (NO2),Mean,ppb,CD,108,Upper East Side (CD8),Summer 2023,06/01/2023,16.00194618,
874395,365,Fine particles (PM 2.5),Mean,mcg/m3,UHF34,205,Sunset Park,Summer 2023,06/01/2023,9.14926825,
877152,375,Nitrogen dioxide (NO2),Mean,ppb,CD,209,Parkchester and Soundview (CD9),Summer 2023,06/01/2023,13.30209579,
874356,365,Fine particles (PM 2.5),Mean,mcg/m3,UHF42,102,Northeast Bronx,Summer 2023,06/01/2023,9.237958876,
878220,386,Ozone (O3),Mean,ppb,UHF42,310,Lower Manhattan,Summer 2023,06/01/2023,29.88823161,
878142,386,Ozone (O3),Mean,ppb,CD,412,Jamaica and Hollis (CD12),Summer 2023,06/01/2023,37.63691568,
878160,386,Ozone (O3),Mean,ppb,CD,111,East Harlem (CD11),Summer 2023,06/01/2023,31.93767785,
874434,365,Fine particles (PM 2.5),Mean,mcg/m3,UHF42,410,Rockaways,Summer 2023,06/01/2023,8.150636732,
878129,386,Ozone (O3),Mean,ppb,CD,317,East Flatbush (CD17),Summer 2023,06/01/2023,37.1586567,
878200,386,Ozone (O3),Mean,ppb,UHF34,202,Downtown - Heights - Slope,Summer 2023,06/01/2023,33.86869045,
877242,375,Nitrogen dioxide (NO2),Mean,ppb,CD,409,Kew Gardens and Woodhaven (CD9),Summer 2023,06/01/2023,12.29498083,
877044,375,Nitrogen dioxide (NO2),Mean,ppb,UHF34,401,Long Island City - Astoria,Summer 2023,06/01/2023,15.48445494,
878246,386,Ozone (O3),Mean,ppb,UHF42,102,Northeast Bronx,Summer 2023,06/01/2023,33.69356145,
874921,365,Fine particles (PM 2.5),Mean,mcg/m3,CD,312,Borough Park (CD12),Summer 2023,06/01/2023,8.652317625,
878140,386,Ozone (O3),Mean,ppb,CD,410,South Ozone Park and Howard Beach (CD10),Summer 2023,06/01/2023,37.87161012,
876948,375,Nitrogen dioxide (NO2),Mean,ppb,UHF42,402,West Queens,Summer 2023,06/01/2023,15.07775098,
874906,365,Fine particles (PM 2.5),Mean,mcg/m3,CD,307,Sunset Park (CD7),Summer 2023,06/01/2023,9.15830274,
874550,365,Fine particles (PM 2.5),Mean,mcg/m3,UHF34,306308,Chelsea-Village,Summer 2023,06/01/2023,9.667046114,
878180,386,Ozone (O3),Mean,ppb,UHF34,409,Southeast Queens,Summer 2023,06/01/2023,38.18155438,
878127,386,Ozone (O3),Mean,ppb,CD,315,Sheepshead Bay (CD15),Summer 2023,06/01/2023,40.00347748,
876891,375,Nitrogen dioxide (NO2),Mean,ppb,UHF42,204,East New York,Summer 2023,06/01/2023,13.58713104,
874491,365,Fine particles (PM 2.5),Mean,mcg/m3,UHF42,301,Washington Heights,Summer 2023,06/01/2023,9.349919871,
874437,365,Fine particles (PM 2.5),Mean,mcg/m3,UHF42,409,Southeast Queens,Summer 2023,06/01/2023,8.565160331,
874553,365,Fine particles (PM 2.5),Mean,mcg/m3,UHF34,305307,Upper East Side-Gramercy,Summer 2023,06/01/2023,9.298440093,
874864,365,Fine particles (PM 2.5),Mean,mcg/m3,CD,501,St. George and Stapleton (CD1),Summer 2023,06/01/2023,8.593710536,
876885,375,Nitrogen dioxide (NO2),Mean,ppb,UHF42,202,Downtown - Heights - Slope,Summer 2023,06/01/2023,14.02065338,
878234,386,Ozone (O3),Mean,ppb,UHF42,207,East Flatbush - Flatbush,Summer 2023,06/01/2023,37.25838607,
878206,386,Ozone (O3),Mean,ppb,UHF42,504,South Beach - Tottenville,Summer 2023,06/01/2023,36.4865784,
878134,386,Ozone (O3),Mean,ppb,CD,404,Elmhurst and Corona (CD4),Summer 2023,06/01/2023,35.14139482,
878223,386,Ozone (O3),Mean,ppb,UHF42,307,Gramercy Park - Murray Hill,Summer 2023,06/01/2023,29.47284974,
878143,386,Ozone (O3),Mean,ppb,CD,413,Queens Village (CD13),Summer 2023,06/01/2023,38.25394831,
878121,386,Ozone (O3),Mean,ppb,CD,309,South Crown Heights and Lefferts Gardens (CD9),Summer 2023,06/01/2023,36.97711285,
877008,375,Nitrogen dioxide (NO2),Mean,ppb,UHF34,204,East New York,Summer 2023,06/01/2023,13.58713104,
877263,375,Nitrogen dioxide (NO2),Mean,ppb,CD,502,South Beach and Willowbrook (CD2),Summer 2023,06/01/2023,8.594431864,
874499,365,Fine particles (PM 2.5),Mean,mcg/m3,CD,111,East Harlem (CD11),Summer 2023,06/01/2023,9.203035572,
876858,375,Nitrogen dioxide (NO2),Mean,ppb,Borough,5,Staten Island,Summer 2023,06/01/2023,9.286177253,
877101,375,Nitrogen dioxide (NO2),Mean,ppb,CD,104,Clinton and Chelsea (CD4),Summer 2023,06/01/2023,20.54838938,
877119,375,Nitrogen dioxide (NO2),Mean,ppb,CD,110,Central Harlem (CD10),Summer 2023,06/01/2023,13.15002492,
878196,386,Ozone (O3),Mean,ppb,UHF34,206,Borough Park,Summer 2023,06/01/2023,37.40360507,
874580,365,Fine particles (PM 2.5),Mean,mcg/m3,UHF34,304,Upper West Side,Summer 2023,06/01/2023,9.178923085,
878161,386,Ozone (O3),Mean,ppb,CD,110,Central Harlem (CD10),Summer 2023,06/01/2023,31.79455487,
878194,386,Ozone (O3),Mean,ppb,UHF34,208,Canarsie - Flatlands,Summer 2023,06/01/2023,38.29501816,
874879,365,Fine particles (PM 2.5),Mean,mcg/m3,CD,210,Throgs Neck and Co-op City (CD10),Summer 2023,06/01/2023,9.169949337,
876879,375,Nitrogen dioxide (NO2),Mean,ppb,UHF42,107,Hunts Point - Mott Haven,Summer 2023,06/01/2023,14.78510714,
874323,365,Fine particles (PM 2.5),Mean,mcg/m3,UHF42,206,Borough Park,Summer 2023,06/01/2023,8.616311108,
876876,375,Nitrogen dioxide (NO2),Mean,ppb,UHF42,106,High Bridge - Morrisania,Summer 2023,06/01/2023,13.96941767,
877071,375,Nitrogen dioxide (NO2),Mean,ppb,UHF34,306308,Chelsea-Village,Summer 2023,06/01/2023,20.93267044,
877068,375,Nitrogen dioxide (NO2),Mean,ppb,UHF34,305307,Upper East Side-Gramercy,Summer 2023,06/01/2023,17.8616607,
878185,386,Ozone (O3),Mean,ppb,UHF34,402,West Queens,Summer 2023,06/01/2023,34.3659895,
878219,386,Ozone (O3),Mean,ppb,UHF42,401,Long Island City - Astoria,Summer 2023,06/01/2023,33.216065,
876909,375,Nitrogen dioxide (NO2),Mean,ppb,UHF42,210,Coney Island - Sheepshead Bay,Summer 2023,06/01/2023,9.941814031,
874371,365,Fine particles (PM 2.5),Mean,mcg/m3,Borough,2,Brooklyn,Summer 2023,06/01/2023,8.776138037,
878229,386,Ozone (O3),Mean,ppb,UHF42,301,Washington Heights,Summer 2023,06/01/2023,29.97225632,
874915,365,Fine particles (PM 2.5),Mean,mcg/m3,CD,310,Bay Ridge and Dyker Heights (CD10),Summer 2023,06/01/2023,8.643969442,
878251,386,Ozone (O3),Mean,ppb,Borough,2,Brooklyn,Summer 2023,06/01/2023,36.81153782,
874416,365,Fine particles (PM 2.5),Mean,mcg/m3,UHF34,102,Northeast Bronx,Summer 2023,06/01/2023,9.237951308,
877026,375,Nitrogen dioxide (NO2),Mean,ppb,UHF34,210,Coney Island - Sheepshead Bay,Summer 2023,06/01/2023,9.941814031,
877185,375,Nitrogen dioxide (NO2),Mean,ppb,CD,308,Crown Heights and Prospect Heights (CD8),Summer 2023,06/01/2023,11.87083868,
877080,375,Nitrogen dioxide (NO2),Mean,ppb,UHF34,501502,Northern SI,Summer 2023,06/01/2023,12.52282979,
876849,375,Nitrogen dioxide (NO2),Mean,ppb,Borough,2,Brooklyn,Summer 2023,06/01/2023,12.52221569,
874599,365,Fine particles (PM 2.5),Mean,mcg/m3,CD,204,Highbridge and Concourse (CD4),Summer 2023,06/01/2023,9.2882538,
878147,386,Ozone (O3),Mean,ppb,CD,212,Williamsbridge and Baychester (CD12),Summer 2023,06/01/2023,32.92349671,
877221,375,Nitrogen dioxide (NO2),Mean,ppb,CD,402,Woodside and Sunnyside (CD2),Summer 2023,06/01/2023,16.03132644,
874903,365,Fine particles (PM 2.5),Mean,mcg/m3,CD,306,Park Slope and Carroll Gardens (CD6),Summer 2023,06/01/2023,9.21308071,
878159,386,Ozone (O3),Mean,ppb,CD,112,Washington Heights and Inwood (CD12),Summer 2023,06/01/2023,29.66140778,
874335,365,Fine particles (PM 2.5),Mean,mcg/m3,UHF42,202,Downtown - Heights - Slope,Summer 2023,06/01/2023,9.205974877,
876903,375,Nitrogen dioxide (NO2),Mean,ppb,UHF42,208,Canarsie - Flatlands,Summer 2023,06/01/2023,12.24185059,
876966,375,Nitrogen dioxide (NO2),Mean,ppb,UHF42,408,Jamaica,Summer 2023,06/01/2023,11.25823112,
874544,365,Fine particles (PM 2.5),Mean,mcg/m3,UHF34,404406,Bayside Little Neck-Fresh Meadows,Summer 2023,06/01/2023,8.701650681,
874404,365,Fine particles (PM 2.5),Mean,mcg/m3,UHF34,202,Downtown - Heights - Slope,Summer 2023,06/01/2023,9.205974877,
874825,365,Fine particles (PM 2.5),Mean,mcg/m3,CD,402,Woodside and Sunnyside (CD2),Summer 2023,06/01/2023,9.594697694,
874482,365,Fine particles (PM 2.5),Mean,mcg/m3,UHF42,304,Upper West Side,Summer 2023,06/01/2023,9.178931606,
874562,365,Fine particles (PM 2.5),Mean,mcg/m3,UHF34,408,Jamaica,Summer 2023,06/01/2023,8.721684896,
874467,365,Fine particles (PM 2.5),Mean,mcg/m3,UHF42,309,Union Square - Lower East Side,Summer 2023,06/01/2023,9.24061011,
874855,365,Fine particles (PM 2.5),Mean,mcg/m3,CD,412,Jamaica and Hollis (CD12),Summer 2023,06/01/2023,8.695098537,
874918,365,Fine particles (PM 2.5),Mean,mcg/m3,CD,311,Bensonhurst (CD11),Summer 2023,06/01/2023,8.452024043,
876864,375,Nitrogen dioxide (NO2),Mean,ppb,UHF42,102,Northeast Bronx,Summer 2023,06/01/2023,11.62453778,
876960,375,Nitrogen dioxide (NO2),Mean,ppb,UHF42,406,Fresh Meadows,Summer 2023,06/01/2023,10.7039473,
878243,386,Ozone (O3),Mean,ppb,UHF42,105,Crotona -Tremont,Summer 2023,06/01/2023,32.15024536,
877116,375,Nitrogen dioxide (NO2),Mean,ppb,CD,109,Morningside Heights and Hamilton Heights (CD9),Summer 2023,06/01/2023,13.26989981,
874505,365,Fine particles (PM 2.5),Mean,mcg/m3,CD,109,Morningside Heights and Hamilton Heights (CD9),Summer 2023,06/01/2023,9.250161362,
874428,365,Fine particles (PM 2.5),Mean,mcg/m3,UHF42,502,Stapleton - St. George,Summer 2023,06/01/2023,8.449108269,
877041,375,Nitrogen dioxide (NO2),Mean,ppb,UHF34,304,Upper West Side,Summer 2023,06/01/2023,15.61819912,
874882,365,Fine particles (PM 2.5),Mean,mcg/m3,CD,211,Morris Park and Bronxdale (CD11),Summer 2023,06/01/2023,9.232350014,
878125,386,Ozone (O3),Mean,ppb,CD,313,Coney Island (CD13),Summer 2023,06/01/2023,41.2931847,
874547,365,Fine particles (PM 2.5),Mean,mcg/m3,UHF34,309310,Union Square-Lower Manhattan,Summer 2023,06/01/2023,9.223447992,
877005,375,Nitrogen dioxide (NO2),Mean,ppb,UHF34,203,Bedford Stuyvesant - Crown Heights,Summer 2023,06/01/2023,12.30403871,
877047,375,Nitrogen dioxide (NO2),Mean,ppb,UHF34,402,West Queens,Summer 2023,06/01/2023,15.07775098,
878179,386,Ozone (O3),Mean,ppb,UHF34,410,Rockaways,Summer 2023,06/01/2023,43.33287409,
878176,386,Ozone (O3),Mean,ppb,UHF34,309310,Union Square-Lower Manhattan,Summer 2023,06/01/2023,30.65430801,
876897,375,Nitrogen dioxide (NO2),Mean,ppb,UHF42,206,Borough Park,Summer 2023,06/01/2023,11.74380759,
877200,375,Nitrogen dioxide (NO2),Mean,ppb,CD,313,Coney Island (CD13),Summer 2023,06/01/2023,8.914378523,
876906,375,Nitrogen dioxide (NO2),Mean,ppb,UHF42,209,Bensonhurst - Bay Ridge,Summer 2023,06/01/2023,12.10054339,
877065,375,Nitrogen dioxide (NO2),Mean,ppb,UHF34,410,Rockaways,Summer 2023,06/01/2023,6.471941886,
874586,365,Fine particles (PM 2.5),Mean,mcg/m3,UHF34,302,Central Harlem - Morningside Heights,Summer 2023,06/01/2023,9.20653142,
874526,365,Fine particles (PM 2.5),Mean,mcg/m3,CD,102,Greenwich Village and Soho (CD2),Summer 2023,06/01/2023,9.640345698,
878163,386,Ozone (O3),Mean,ppb,CD,108,Upper East Side (CD8),Summer 2023,06/01/2023,31.22267347,
874876,365,Fine particles (PM 2.5),Mean,mcg/m3,CD,209,Parkchester and Soundview (CD9),Summer 2023,06/01/2023,9.278967207,
876852,375,Nitrogen dioxide (NO2),Mean,ppb,Borough,3,Manhattan,Summer 2023,06/01/2023,16.74988488,
874852,365,Fine particles (PM 2.5),Mean,mcg/m3,CD,411,Bayside and Little Neck (CD11),Summer 2023,06/01/2023,8.718392544,
878205,386,Ozone (O3),Mean,ppb,UHF34,101,Kingsbridge - Riverdale,Summer 2023,06/01/2023,29.39652856,
874496,365,Fine particles (PM 2.5),Mean,mcg/m3,CD,112,Washington Heights and Inwood (CD12),Summer 2023,06/01/2023,9.365247781,
877230,375,Nitrogen dioxide (NO2),Mean,ppb,CD,405,Ridgewood and Maspeth (CD5),Summer 2023,06/01/2023,13.39077372,
874326,365,Fine particles (PM 2.5),Mean,mcg/m3,UHF42,205,Sunset Park,Summer 2023,06/01/2023,9.149134113,
874837,365,Fine particles (PM 2.5),Mean,mcg/m3,CD,406,Rego Park and Forest Hills (CD6),Summer 2023,06/01/2023,8.719093414,
878174,386,Ozone (O3),Mean,ppb,UHF34,501502,Northern SI,Summer 2023,06/01/2023,33.09477592,
878117,386,Ozone (O3),Mean,ppb,CD,305,East New York and Starrett City (CD5),Summer 2023,06/01/2023,36.56098667,
878225,386,Ozone (O3),Mean,ppb,UHF42,305,Upper East Side,Summer 2023,06/01/2023,31.2445346,
877251,375,Nitrogen dioxide (NO2),Mean,ppb,CD,412,Jamaica and Hollis (CD12),Summer 2023,06/01/2023,11.3212232,
878227,386,Ozone (O3),Mean,ppb,UHF42,303,East Harlem,Summer 2023,06/01/2023,32.00898429,
878209,386,Ozone (O3),Mean,ppb,UHF42,501,Port Richmond,Summer 2023,06/01/2023,32.56097611,
878203,386,Ozone (O3),Mean,ppb,UHF34,103,Fordham - Bronx Pk,Summer 2023,06/01/2023,32.31051756,
876882,375,Nitrogen dioxide (NO2),Mean,ppb,UHF42,201,Greenpoint,Summer 2023,06/01/2023,14.95173654,
874440,365,Fine particles (PM 2.5),Mean,mcg/m3,UHF42,408,Jamaica,Summer 2023,06/01/2023,8.721661525,
878240,386,Ozone (O3),Mean,ppb,UHF42,201,Greenpoint,Summer 2023,06/01/2023,33.7542222,
874389,365,Fine particles (PM 2.5),Mean,mcg/m3,UHF34,207,East Flatbush - Flatbush,Summer 2023,06/01/2023,8.611497961,
878247,386,Ozone (O3),Mean,ppb,UHF42,101,Kingsbridge - Riverdale,Summer 2023,06/01/2023,29.39652856,
874885,365,Fine particles (PM 2.5),Mean,mcg/m3,CD,212,Williamsbridge and Baychester (CD12),Summer 2023,06/01/2023,9.254048723,
878207,386,Ozone (O3),Mean,ppb,UHF42,503,Willowbrook,Summer 2023,06/01/2023,34.65271795,
874807,365,Fine particles (PM 2.5),Mean,mcg/m3,CD,314,Flatbush and Midwood (CD14),Summer 2023,06/01/2023,8.546253356,
874452,365,Fine particles (PM 2.5),Mean,mcg/m3,UHF42,404,Bayside - Little Neck,Summer 2023,06/01/2023,8.719524695,
874359,365,Fine particles (PM 2.5),Mean,mcg/m3,UHF42,101,Kingsbridge - Riverdale,Summer 2023,06/01/2023,9.265788318,
877107,375,Nitrogen dioxide (NO2),Mean,ppb,CD,106,Stuyvesant Town and Turtle Bay (CD6),Summer 2023,06/01/2023,18.70500762,
878230,386,Ozone (O3),Mean,ppb,UHF42,211,Williamsburg - Bushwick,Summer 2023,06/01/2023,35.49941831,
877086,375,Nitrogen dioxide (NO2),Mean,ppb,UHF34,105106107,South Bronx,Summer 2023,06/01/2023,14.34539039,
877194,375,Nitrogen dioxide (NO2),Mean,ppb,CD,311,Bensonhurst (CD11),Summer 2023,06/01/2023,10.75587857,
877098,375,Nitrogen dioxide (NO2),Mean,ppb,CD,103,Lower East Side and Chinatown (CD3),Summer 2023,06/01/2023,16.2487256,
878254,386,Ozone (O3),Mean,ppb,CD,503,Tottenville and Great Kills (CD3),Summer 2023,06/01/2023,36.45438978,
877164,375,Nitrogen dioxide (NO2),Mean,ppb,CD,301,Greenpoint and Williamsburg (CD1),Summer 2023,06/01/2023,14.72135233,
878118,386,Ozone (O3),Mean,ppb,CD,306,Park Slope and Carroll Gardens (CD6),Summer 2023,06/01/2023,34.15035402,
874398,365,Fine particles (PM 2.5),Mean,mcg/m3,UHF34,204,East New York,Summer 2023,06/01/2023,8.878918851,
878211,386,Ozone (O3),Mean,ppb,UHF42,409,Southeast Queens,Summer 2023,06/01/2023,38.18201497,
874909,365,Fine particles (PM 2.5),Mean,mcg/m3,CD,308,Crown Heights and Prospect Heights (CD8),Summer 2023,06/01/2023,8.936772164,
878124,386,Ozone (O3),Mean,ppb,CD,312,Borough Park (CD12),Summer 2023,06/01/2023,37.22655011,
874308,365,Fine particles (PM 2.5),Mean,mcg/m3,UHF42,211,Williamsburg - Bushwick,Summer 2023,06/01/2023,9.266873894,
874517,365,Fine particles (PM 2.5),Mean,mcg/m3,CD,105,Midtown (CD5),Summer 2023,06/01/2023,9.767412952,
